,File,SoftwareVersion,AnalogFirmware,HousekeepingFirmware,sampleNumber,sampleType,triggerCount,roiCount,humidity,temperature,runTime,inhibitTime,ageOfFix,gpsLatitude,gpsLongitude,ADCFileFormat,DAQ_MCCserialPort_DAC_MCConly,auxPower1,autoStart,InteractiveAutoStart,autoShutdown,HumidityAlarmThreshold(%),ValveHumidityHysteresis_DAC_MCConly,FanTemperatureThreshold_DAC_MCConly,FanTemperatureHysteresis_DAC_MCConly,valveDelay,FlashlampControlVoltage,HKTRIGGERtoFlashlampDelayTime_x434ns_DAC_MCConly,FlashlampPulseLength_x434ns_DAC_MCConly,CameraPulseLength_x434ns_DAC_MCConly,cameraGain,binarizeThreshold,minimumBlobArea,blobXgrowAmount,blobYgrowAmount,minimumGapBewtweenAdjacentBlobs,laserState,runningCamera,pump1State,pump2State,stirrer,viewImages,viewRoisOnly,sendTriggerContent,triggerContinuous,continuousTriggerRate,fill3newSheathState,PMTAtriggerThreshold_DAQ_MCConly,PMTBtriggerThreshold_DAQ_MCConly,PMTCtriggerThreshold_DAQ_MCConly,PMTDtriggerThreshold_DAQ_MCConly,ADCdataRateDAQ_MCConly,integratorSettleTime,PMTtriggerSelection_DAQ_MCConly,altPMTtriggerSelection_DAQ_MCConly,ADCPGA_DAQ_MCConly,triggerAckTimeout_x34720ns_DAQ_MCConly,TimeoutForFirstFrame,pulseStretchTime_x2170ns_DAQ_MCConly,maximumPulseLength_x2170ns_DAQ_MCConly,hasCamera,liveEnvironment,flash,PMTAhighVoltage,PMTBhighVoltage,intervalBetweenAlternateHardwareSettings,Alt_FlashlampControlVoltage,pumpDriveVoltage,altPMTAHighVoltage,altPMTBHighVoltage,altPMTATriggerThreshold_DAQ_MCConly,altPMTBTriggerThreshold_DAQ_MCConly,viewTriggers,viewGraphs,viewActivity,viewFPS,KloehnPort,syringeSamplingSpeed,syringeOffset,NumberSyringesToAutoRun,SyringeSampleVolume,altSyringeSampleVolume,sampleVolume2skip,syringeSize,primeVolume,flushVolume,BleachVolume,BiocideVolume,stepsToFullSyringe,debubbleWithSample,RefillAfterDebubble,primeSampleTube,backflushWithSample,runBeads,runSampleFast,BeadsSampleVolume,NumberSyringesBetweenBeadsRun,NumberSyringesBetweenCleaningRun,RunFastFactor,viewSyringe,viewValve,focusMotorSmallStep_ms,focusMotorLargeStep_ms,laserMotorSmallStep_ms,laserMotorLargeStep_ms,debubbleConeVolume,debubbleNeedleVolume,debubbleRefillVolume,debubbleLeftVolume,BleachRinseCount,BleachRinseVolume,BleachToExhaust,SamplingFastSpeed,CounterCleaning,CounterBeads,CounterAlt,imagerID,DataFilePath,rdate,ryear,rmonth,rday,rhour,rmin,rsec
64,D20230312T225417_IFCB134.hdr,2.3.0.0,45,32,13,Normal,2989,2986,15.59974517433433,20.479262226291297,1201.06125,247.02267361111112,0.7,55.51445545,15.13082165,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,186,85,186,134,/mnt/data/ifcbdata,2023-03-12 22:54:17,2023,3,12,22,54,17
65,D20230312T232048_IFCB134.hdr,2.3.0.0,45,32,14,Normal,2322,2306,15.602714579995428,20.494231326771956,1200.9094444444445,191.78506944444445,0.6,55.5915902,15.07451982,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,187,86,187,134,/mnt/data/ifcbdata,2023-03-12 23:20:48,2023,3,12,23,20,48
66,D20230312T234718_IFCB134.hdr,2.3.0.0,45,32,15,Normal,635,633,15.602714579995428,20.51086366063936,1200.9888888888888,51.713619791666666,1.1,55.61152177,14.93652128,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,188,87,188,134,/mnt/data/ifcbdata,2023-03-12 23:47:18,2023,3,12,23,47,18
67,D20230313T001349_IFCB134.hdr,2.3.0.0,45,32,16,Normal,1266,1254,15.59974517433433,20.51751659418631,1200.9808333333333,104.35319444444444,0.3,55.61787765,14.86775957,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,189,88,189,134,/mnt/data/ifcbdata,2023-03-13 00:13:49,2023,3,13,0,13,49
68,D20230313T004021_IFCB134.hdr,2.3.0.0,45,32,17,Normal,1328,1328,15.602714579995428,20.52250629434653,1200.8991666666666,108.48168402777776,1.0,55.61786732,14.86779122,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,190,89,190,134,/mnt/data/ifcbdata,2023-03-13 00:40:21,2023,3,13,0,40,21
69,D20230313T010651_IFCB134.hdr,2.3.0.0,45,32,18,Normal,942,938,15.602714579995428,20.47427252613108,1200.8620833333334,76.81644097222222,1.1,55.58997302,14.81493233,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,191,90,191,134,/mnt/data/ifcbdata,2023-03-13 01:06:51,2023,3,13,1,6,51
70,D20230313T013324_IFCB134.hdr,2.3.0.0,45,32,19,Normal,1000,996,15.602714579995428,20.47427252613108,1200.8781944444445,81.643515625,1.1,55.53392637,14.71531853,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,192,91,192,134,/mnt/data/ifcbdata,2023-03-13 01:33:24,2023,3,13,1,33,24
71,D20230313T015955_IFCB134.hdr,2.3.0.0,45,32,20,Normal,825,819,15.59974517433433,20.475935759517824,1200.9605555555556,68.00119791666667,0.2,55.47672123,14.62197778,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,193,92,193,134,/mnt/data/ifcbdata,2023-03-13 01:59:55,2023,3,13,1,59,55
72,D20230313T022626_IFCB134.hdr,2.3.0.0,45,32,21,Normal,891,891,15.602714579995428,20.47759899290456,1200.8451388888889,72.69478298611111,0.4,55.41363217,14.54022408,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,194,93,194,134,/mnt/data/ifcbdata,2023-03-13 02:26:26,2023,3,13,2,26,26
73,D20230313T025256_IFCB134.hdr,2.3.0.0,45,32,22,Normal,1120,1110,15.59974517433433,20.499221026932183,1200.9815277777775,91.43534722222222,1.2,55.34873222,14.4600228,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,195,94,195,134,/mnt/data/ifcbdata,2023-03-13 02:52:56,2023,3,13,2,52,56
74,D20230313T031928_IFCB134.hdr,2.3.0.0,45,32,23,Normal,1478,1470,15.602714579995428,20.51252689402609,1200.84625,120.84576388888888,0.2,55.2828346,14.38174035,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,196,95,196,134,/mnt/data/ifcbdata,2023-03-13 03:19:28,2023,3,13,3,19,28
75,D20230313T034559_IFCB134.hdr,2.3.0.0,45,32,24,Normal,1371,1360,15.608653391317633,20.580719462882435,1200.8784722222222,112.07307291666666,0.5,55.21480545,14.30908078,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,197,96,197,134,/mnt/data/ifcbdata,2023-03-13 03:45:59,2023,3,13,3,45,59
76,D20230313T041229_IFCB134.hdr,2.3.0.0,45,32,25,Normal,1329,1301,15.602714579995428,20.580719462882435,1200.9073611111112,109.1946701388889,1.1,55.15207498,14.38065253,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,198,97,198,134,/mnt/data/ifcbdata,2023-03-13 04:12:29,2023,3,13,4,12,29
77,D20230313T043902_IFCB134.hdr,2.3.0.0,45,32,26,Normal,2082,2063,15.608653391317633,20.580719462882435,1200.905277777778,172.90725694444444,0.3,55.08754948,14.29812948,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,199,98,199,134,/mnt/data/ifcbdata,2023-03-13 04:39:02,2023,3,13,4,39,2
78,D20230313T050532_IFCB134.hdr,2.3.0.0,45,32,27,Normal,1246,1238,15.632408636606408,20.58570916304265,1200.8475,101.8450173611111,0.4,55.02360882,14.21273703,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,200,99,200,134,/mnt/data/ifcbdata,2023-03-13 05:05:32,2023,3,13,5,5,32
79,D20230313T053204_IFCB134.hdr,2.3.0.0,45,32,28,Normal,1614,1605,15.620531013962015,20.638932631418328,1200.9865277777778,132.88322916666667,0.5,54.9742703,14.10720985,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,201,100,201,134,/mnt/data/ifcbdata,2023-03-13 05:32:04,2023,3,13,5,32,4
80,D20230313T055835_IFCB134.hdr,2.3.0.0,45,32,29,Normal,1375,1365,15.608653391317633,20.68716639963379,1200.8493055555557,112.39890625,0.8,54.97109798,14.09898352,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,202,101,202,134,/mnt/data/ifcbdata,2023-03-13 05:58:35,2023,3,13,5,58,35
81,D20230313T062505_IFCB134.hdr,2.3.0.0,45,32,30,Normal,1226,1222,15.632408636606408,20.702135500114444,1200.9694444444444,100.37142361111113,0.3,54.9711037,14.09897478,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,203,102,203,134,/mnt/data/ifcbdata,2023-03-13 06:25:05,2023,3,13,6,25,5
82,D20230313T065136_IFCB134.hdr,2.3.0.0,45,32,31,Normal,760,754,15.61459220263982,20.793613336385143,1200.965,61.91654947916667,0.3,54.9711051,14.09898468,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,204,103,204,134,/mnt/data/ifcbdata,2023-03-13 06:51:36,2023,3,13,6,51,36
83,D20230313T071808_IFCB134.hdr,2.3.0.0,45,32,32,Normal,1570,1544,15.602714579995428,20.79860303654536,1200.867638888889,130.4802777777778,0.7,54.98265798,13.99182492,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,205,104,205,134,/mnt/data/ifcbdata,2023-03-13 07:18:08,2023,3,13,7,18,8
84,D20230313T074438_IFCB134.hdr,2.3.0.0,45,32,33,Normal,1348,1335,15.605683985656531,20.89839703974976,1200.955416666667,110.22338541666667,0.0,55.01495272,13.85882115,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,206,105,206,134,/mnt/data/ifcbdata,2023-03-13 07:44:38,2023,3,13,7,44,38
85,D20230313T081108_IFCB134.hdr,2.3.0.0,45,32,34,Normal,1665,1631,15.623500419623111,20.900060273136496,1200.8865277777777,136.26053819444445,0.6,55.02505298,13.71575933,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,207,106,207,134,/mnt/data/ifcbdata,2023-03-13 08:11:08,2023,3,13,8,11,8
86,D20230313T083739_IFCB134.hdr,2.3.0.0,45,32,35,Normal,1875,1853,15.727429617761516,20.900060273136496,1200.9451388888888,153.59510416666666,0.6,55.02378735,13.57010427,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,208,107,208,134,/mnt/data/ifcbdata,2023-03-13 08:37:39,2023,3,13,8,37,39
87,D20230313T090411_IFCB134.hdr,2.3.0.0,45,32,36,Normal,1511,1500,15.771970702677976,20.90172350652324,1200.8829166666667,124.29441840277778,1.1,55.01888635,13.42301968,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,209,108,209,134,/mnt/data/ifcbdata,2023-03-13 09:04:11,2023,3,13,9,4,11
88,D20230313T093041_IFCB134.hdr,2.3.0.0,45,32,37,Normal,1989,1975,15.777909514000164,20.911702906843672,1200.8418055555555,163.70640625,0.3,55.01568318,13.2997651,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,210,109,210,134,/mnt/data/ifcbdata,2023-03-13 09:30:41,2023,3,13,9,30,41
89,D20230313T095713_IFCB134.hdr,2.3.0.0,45,32,38,Normal,2063,2061,15.789787136644549,20.92667200732433,1200.8968055555556,169.09788194444445,1.3,55.01588828,13.29943263,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,211,110,211,134,/mnt/data/ifcbdata,2023-03-13 09:57:13,2023,3,13,9,57,13
90,D20230313T102344_IFCB134.hdr,2.3.0.0,45,32,39,Normal,1331,1321,15.789787136644549,20.92999847409781,1200.9225,108.74801215277778,0.7,55.03906002,13.25981677,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,212,111,212,134,/mnt/data/ifcbdata,2023-03-13 10:23:44,2023,3,13,10,23,44
91,D20230313T105016_IFCB134.hdr,2.3.0.0,45,32,40,Normal,1753,1744,15.78681773098345,20.93166170748455,1200.905,144.18598090277777,2.1,55.10085865,13.17014583,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,213,112,213,134,/mnt/data/ifcbdata,2023-03-13 10:50:16,2023,3,13,10,50,16
92,D20230313T111648_IFCB134.hdr,2.3.0.0,45,32,41,Normal,2272,2266,15.78681773098345,20.89839703974976,1200.841111111111,185.95885416666667,0.9,55.16309422,13.07642728,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,214,113,214,134,/mnt/data/ifcbdata,2023-03-13 11:16:48,2023,3,13,11,16,48
93,D20230313T114319_IFCB134.hdr,2.3.0.0,45,32,42,Normal,1509,1511,15.789787136644549,20.89839703974976,1200.845972222222,124.78907118055557,0.2,55.22568283,12.983941,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,215,114,215,134,/mnt/data/ifcbdata,2023-03-13 11:43:19,2023,3,13,11,43,19
94,D20230313T120950_IFCB134.hdr,2.3.0.0,45,32,43,Normal,1417,1418,15.789787136644549,20.89839703974976,1200.9752777777778,116.42534722222224,0.3,55.26158605,12.8684408,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,216,115,216,134,/mnt/data/ifcbdata,2023-03-13 12:09:50,2023,3,13,12,9,50
95,D20230313T123621_IFCB134.hdr,2.3.0.0,45,32,44,Normal,1520,1538,15.780878919661262,20.89839703974976,1200.8368055555557,125.04813368055557,0.5,55.29503658,12.7436691,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,217,116,217,134,/mnt/data/ifcbdata,2023-03-13 12:36:21,2023,3,13,12,36,21
